6,0,"Wash, Cut & Style",25.00
6,0,Long Hair Cut & Style,27.0
6,0,Express Cut,18.00
6,1,Shoe Shine,10.00
6,1,Full Head Colour,30.00
6,1,Fashion Colour,40.00
6,1,None,0.00
